n, F
30662,-40.729637591
30663,-40.7310180064
30664,-40.732397098
30665,-40.7337748668
30666,-40.7351513134
30667,-40.7365264388
30668,-40.7379002437
30669,-40.739272729
30670,-40.7406438954
30671,-40.7420137439
30672,-40.7433822752
30673,-40.7447494902
30674,-40.7461153896
30675,-40.7474799744
30676,-40.7488432454
30677,-40.7502052033
30678,-40.751565849
30679,-40.7529251834
30680,-40.7542832073
30681,-40.7556399215
30682,-40.7569953268
30683,-40.7583494242
30684,-40.7597022143
30685,-40.7610536982
30686,-40.7624038766
30687,-40.7637527503
30688,-40.7651003202
30689,-40.7664465871
30690,-40.767791552
30691,-40.7691352156
30692,-40.7704775787
30693,-40.7718186423
30694,-40.7731584072
30695,-40.7744968742
30696,-40.7758340442
30697,-40.777169918
30698,-40.7785044965
30699,-40.7798377806
30700,-40.781169771
30701,-40.7825004687
30702,-40.7838298745
30703,-40.7851579893
30704,-40.7864848139
30705,-40.7878103492
30706,-40.7891345961
30707,-40.7904575553
30708,-40.7917792279
30709,-40.7930996146
30710,-40.7944187162
30711,-40.7957365338
30712,-40.7970530681
30713,-40.79836832
30714,-40.7996822904
30715,-40.8009949802
30716,-40.8023063901
30717,-40.8036165212
30718,-40.8049253742
30719,-40.8062329501
30720,-40.8075392496
30721,-40.8088442738
30722,-40.8101480234
30723,-40.8114504994
30724,-40.8127517026
30725,-40.8140516339
30726,-40.8153502942
30727,-40.8166476844
30728,-40.8179438053
30729,-40.8192386578
30730,-40.8205322429
30731,-40.8218245614
30732,-40.8231156141
30733,-40.8244054021
30734,-40.8256939261
30735,-40.826981187
30736,-40.8282671858
30737,-40.8295519234
30738,-40.8308354005
30739,-40.8321176182
30740,-40.8333985773
30741,-40.8346782787
30742,-40.8359567233
30743,-40.837233912
30744,-40.8385098457
30745,-40.8397845253
30746,-40.8410579516
30747,-40.8423301257
30748,-40.8436010484
30749,-40.8448707205
30750,-40.8461391431
30751,-40.8474063169
30752,-40.848672243
30753,-40.8499369221
30754,-40.8512003553
30755,-40.8524625434
30756,-40.8537234873
30757,-40.8549831879
30758,-40.8562416462
30759,-40.8574988631
30760,-40.8587548394
30761,-40.8600095761
30762,-40.861263074
30763,-40.8625153342
30764,-40.8637663575
30765,-40.8650161448
30766,-40.866264697
30767,-40.8675120151
30768,-40.8687581
30769,-40.8700029526
30770,-40.8712465738
30771,-40.8724889645
30772,-40.8737301257
30773,-40.8749700583
30774,-40.8762087631
30775,-40.8774462412
30776,-40.8786824934
30777,-40.8799175206
30778,-40.8811513239
30779,-40.8823839041
30780,-40.8836152621
30781,-40.8848453988
30782,-40.8860743153
30783,-40.8873020124
30784,-40.8885284911
30785,-40.8897537522
30786,-40.8909777968
30787,-40.8922006257
30788,-40.8934222398
30789,-40.8946426402
30790,-40.8958618277
30791,-40.8970798033
30792,-40.898296568
30793,-40.8995121225
30794,-40.900726468
30795,-40.9019396053
30796,-40.9031515353
30797,-40.904362259
30798,-40.9055717774
30799,-40.9067800914
30800,-40.9079872018
30801,-40.9091931098
30802,-40.9103978161
30803,-40.9116013218
30804,-40.9128036278
30805,-40.914004735
30806,-40.9152046444
30807,-40.9164033569
30808,-40.9176008735
30809,-40.9187971951
30810,-40.9199923226
30811,-40.9211862571
30812,-40.9223789994
30813,-40.9235705505
30814,-40.9247609114
30815,-40.9259500831
30816,-40.9271380663
30817,-40.9283248622
30818,-40.9295104717
30819,-40.9306948956
30820,-40.9318781351
30821,-40.933060191
30822,-40.9342410642
30823,-40.9354207558
30824,-40.9365992667
30825,-40.9377765978
30826,-40.9389527502
30827,-40.9401277247
30828,-40.9413015223
30829,-40.9424741441
30830,-40.9436455908
30831,-40.9448158636
30832,-40.9459849634
30833,-40.947152891
30834,-40.9483196476
30835,-40.949485234
30836,-40.9506496513
30837,-40.9518129003
30838,-40.9529749821
30839,-40.9541358975
30840,-40.9552956477
30841,-40.9564542335
30842,-40.9576116559
30843,-40.9587679159
30844,-40.9599230144
30845,-40.9610769524
30846,-40.9622297309
30847,-40.9633813509
30848,-40.9645318133
30849,-40.9656811191
30850,-40.9668292692
30851,-40.9679762647
30852,-40.9691221065
30853,-40.9702667956
30854,-40.9714103329
30855,-40.9725527195
30856,-40.9736939562
30857,-40.9748340441
30858,-40.9759729842
30859,-40.9771107774
30860,-40.9782474248
30861,-40.9793829271
30862,-40.9805172856
30863,-40.9816505011
30864,-40.9827825746
30865,-40.9839135071
30866,-40.9850432995
30867,-40.986171953
30868,-40.9872994683
30869,-40.9884258466
30870,-40.9895510887
30871,-40.9906751957
30872,-40.9917981686
30873,-40.9929200084
30874,-40.9940407159
30875,-40.9951602923
30876,-40.9962787384
30877,-40.9973960553
30878,-40.998512244
30879,-40.9996273054
30880,-41.0007412406
30881,-41.0018540504
30882,-41.002965736
30883,-41.0040762983
30884,-41.0051857382
30885,-41.0062940568
30886,-41.0074012551
30887,-41.008507334
30888,-41.0096122945
30889,-41.0107161376
30890,-41.0118188644
30891,-41.0129204757
30892,-41.0140209727
30893,-41.0151203562
30894,-41.0162186273
30895,-41.017315787
30896,-41.0184118362
30897,-41.019506776
30898,-41.0206006073
30899,-41.0216933312
30900,-41.0227849486
30901,-41.0238754605
30902,-41.024964868
30903,-41.0260531719
30904,-41.0271403734
30905,-41.0282264734
30906,-41.0293114728
30907,-41.0303953728
30908,-41.0314781743
30909,-41.0325598782
30910,-41.0336404857
30911,-41.0347199976
30912,-41.035798415
30913,-41.036875739
30914,-41.0379519703
30915,-41.0390271102
30916,-41.0401011596
30917,-41.0411741194
30918,-41.0422459908
30919,-41.0433167746
30920,-41.0443864719
30921,-41.0454550836
30922,-41.0465226109
30923,-41.0475890547
30924,-41.0486544159
30925,-41.0497186956
30926,-41.0507818949
30927,-41.0518440146
30928,-41.0529050558
30929,-41.0539650196
30930,-41.0550239068
30931,-41.0560817186
30932,-41.0571384559
30933,-41.0581941197
30934,-41.059248711
30935,-41.0603022309
30936,-41.0613546803
30937,-41.0624060603
30938,-41.0634563718
30939,-41.0645056159
30940,-41.0655537935
30941,-41.0666009057
30942,-41.0676469535
30943,-41.0686919379
30944,-41.0697358598
30945,-41.0707787204
30946,-41.0718205206
30947,-41.0728612614
30948,-41.0739009439
30949,-41.0749395689
30950,-41.0759771376
30951,-41.077013651
30952,-41.0780491101
30953,-41.0790835158
30954,-41.0801168692
30955,-41.0811491713
30956,-41.0821804231
30957,-41.0832106257
30958,-41.0842397799
30959,-41.085267887
30960,-41.0862949477
30961,-41.0873209633
30962,-41.0883459346
30963,-41.0893698627
30964,-41.0903927486
30965,-41.0914145933
30966,-41.0924353978
30967,-41.0934551632
30968,-41.0944738904
30969,-41.0954915805
30970,-41.0965082345
30971,-41.0975238534
30972,-41.0985384382
30973,-41.0995519899
30974,-41.1005645096
30975,-41.1015759982
30976,-41.1025864567
30977,-41.1035958863
30978,-41.1046042878
30979,-41.1056116624
30980,-41.106618011
30981,-41.1076233346
30982,-41.1086276343
30983,-41.1096309111
30984,-41.1106331659
30985,-41.1116343999
30986,-41.112634614
30987,-41.1136338092
30988,-41.1146319866
30989,-41.1156291472
30990,-41.1166252919
30991,-41.1176204219
30992,-41.1186145381
30993,-41.1196076415
30994,-41.1205997332
30995,-41.1215908141
30996,-41.1225808854
30997,-41.1235699479
30998,-41.1245580028
30999,-41.1255450511
31000,-41.1265310937
31001,-41.1275161317
31002,-41.1285001661
31003,-41.1294831979
31004,-41.1304652282
31005,-41.1314462579
31006,-41.1324262881
31007,-41.1334053198
31008,-41.134383354
31009,-41.1353603918
31010,-41.1363364341
31011,-41.137311482
31012,-41.1382855364
31013,-41.1392585985
31014,-41.1402306692
31015,-41.1412017496
31016,-41.1421718407
31017,-41.1431409434
31018,-41.1441090589
31019,-41.145076188
31020,-41.146042332
31021,-41.1470074917
31022,-41.1479716682
31023,-41.1489348625
31024,-41.1498970757
31025,-41.1508583087
31026,-41.1518185625
31027,-41.1527778383
31028,-41.153736137
31029,-41.1546934596
31030,-41.1556498072
31031,-41.1566051808
31032,-41.1575595813
31033,-41.1585130099
31034,-41.1594654675
31035,-41.1604169552
31036,-41.161367474
31037,-41.1623170248
31038,-41.1632656088
31039,-41.164213227
31040,-41.1651598803
31041,-41.1661055698
31042,-41.1670502965
31043,-41.1679940614
31044,-41.1689368656
31045,-41.16987871
31046,-41.1708195958
31047,-41.1717595238
31048,-41.1726984952
31049,-41.173636511
31050,-41.1745735721
31051,-41.1755096796
31052,-41.1764448346
31053,-41.177379038
31054,-41.1783122909
31055,-41.1792445942
31056,-41.1801759491
31057,-41.1811063564
31058,-41.1820358174
31059,-41.1829643329
31060,-41.183891904
31061,-41.1848185317
31062,-41.185744217
31063,-41.186668961
31064,-41.1875927647
31065,-41.188515629
31066,-41.1894375551
31067,-41.1903585439
31068,-41.1912785965
31069,-41.1921977139
31070,-41.1931158971
31071,-41.1940331471
31072,-41.1949494649
31073,-41.1958648516
31074,-41.1967793082
31075,-41.1976928357
31076,-41.1986054351
31077,-41.1995171075
31078,-41.2004278539
31079,-41.2013376752
31080,-41.2022465726
31081,-41.203154547
31082,-41.2040615994
31083,-41.2049677309
31084,-41.2058729425
31085,-41.2067772352
31086,-41.2076806101
31087,-41.2085830681
31088,-41.2094846103
31089,-41.2103852377
31090,-41.2112849513
31091,-41.2121837521
31092,-41.2130816412
31093,-41.2139786195
31094,-41.2148746882
31095,-41.2157698482
31096,-41.2166641005
31097,-41.2175574461
31098,-41.2184498862
31099,-41.2193414216
31100,-41.2202320534
31101,-41.2211217827
31102,-41.2220106104
31103,-41.2228985376
31104,-41.2237855653
31105,-41.2246716945
31106,-41.2255569262
31107,-41.2264412614
31108,-41.2273247013
31109,-41.2282072467
31110,-41.2290888987
31111,-41.2299696583
31112,-41.2308495266
31113,-41.2317285045
31114,-41.2326065931
31115,-41.2334837933
31116,-41.2343601063
31117,-41.235235533
31118,-41.2361100745
31119,-41.2369837317
31120,-41.2378565057
31121,-41.2387283975
31122,-41.2395994081
31123,-41.2404695386
31124,-41.2413387898
31125,-41.242207163
31126,-41.243074659
31127,-41.243941279
31128,-41.2448070238
31129,-41.2456718946
31130,-41.2465358923
31131,-41.247399018
31132,-41.2482612726
31133,-41.2491226573
31134,-41.2499831729
31135,-41.2508428206
31136,-41.2517016013
31137,-41.2525595161
31138,-41.2534165659
31139,-41.2542727519
31140,-41.2551280749
31141,-41.255982536
31142,-41.2568361363
31143,-41.2576888767
31144,-41.2585407583
31145,-41.259391782
31146,-41.2602419489
31147,-41.2610912601
31148,-41.2619397164
31149,-41.262787319
31150,-41.2636340688
31151,-41.2644799668
31152,-41.2653250141
31153,-41.2661692117
31154,-41.2670125606
31155,-41.2678550618
31156,-41.2686967163
31157,-41.2695375251
31158,-41.2703774893
31159,-41.2712166098
31160,-41.2720548876
31161,-41.2728923239
31162,-41.2737289195
31163,-41.2745646755
31164,-41.275399593
31165,-41.2762336728
31166,-41.2770669161
31167,-41.2778993238
31168,-41.278730897
31169,-41.2795616366
31170,-41.2803915437
31171,-41.2812206192
31172,-41.2820488643
31173,-41.2828762798
31174,-41.2837028669
31175,-41.2845286265
31176,-41.2853535595
31177,-41.2861776672
31178,-41.2870009503
31179,-41.28782341
31180,-41.2886450473
31181,-41.2894658631
31182,-41.2902858585
31183,-41.2911050345
31184,-41.291923392
31185,-41.2927409322
31186,-41.2935576559
31187,-41.2943735643
31188,-41.2951886582
31189,-41.2960029388
31190,-41.296816407
31191,-41.2976290639
31192,-41.2984409103
31193,-41.2992519474
31194,-41.3000621762
31195,-41.3008715976
31196,-41.3016802127
31197,-41.3024880224
31198,-41.3032950278
31199,-41.3041012298
31200,-41.3049066295
31201,-41.3057112279
31202,-41.306515026
31203,-41.3073180247
31204,-41.3081202252
31205,-41.3089216283
31206,-41.3097222351
31207,-41.3105220466
31208,-41.3113210638
31209,-41.3121192877
31210,-41.3129167193
31211,-41.3137133596
31212,-41.3145092096
31213,-41.3153042702
31214,-41.3160985426
31215,-41.3168920277
31216,-41.3176847265
31217,-41.31847664
31218,-41.3192677692
31219,-41.3200581151
31220,-41.3208476787
31221,-41.321636461
31222,-41.322424463
31223,-41.3232116856
31224,-41.32399813
31225,-41.3247837971
31226,-41.3255686879
31227,-41.3263528033
31228,-41.3271361445
31229,-41.3279187123
31230,-41.3287005078
31231,-41.329481532
31232,-41.3302617858
31233,-41.3310412703
31234,-41.3318199865
31235,-41.3325979354
31236,-41.3333751179
31237,-41.334151535
31238,-41.3349271878
31239,-41.3357020773
31240,-41.3364762044
31241,-41.3372495701
31242,-41.3380221754
31243,-41.3387940213
31244,-41.3395651089
31245,-41.3403354391
31246,-41.3411050128
31247,-41.3418738312
31248,-41.3426418951
31249,-41.3434092056
31250,-41.3441757637
31251,-41.3449415703
31252,-41.3457066265
31253,-41.3464709332
31254,-41.3472344915
31255,-41.3479973023
31256,-41.3487593665
31257,-41.3495206853
31258,-41.3502812596
31259,-41.3510410904
31260,-41.3518001786
31261,-41.3525585253
31262,-41.3533161314
31263,-41.354072998
31264,-41.354829126
31265,-41.3555845164
31266,-41.3563391703
31267,-41.3570930885
31268,-41.3578462721
31269,-41.358598722
31270,-41.3593504393
31271,-41.3601014249
31272,-41.3608516799
31273,-41.3616012051
31274,-41.3623500017
31275,-41.3630980705
31276,-41.3638454126
31277,-41.364592029
31278,-41.3653379206
31279,-41.3660830884
31280,-41.3668275334
31281,-41.3675712565
31282,-41.3683142589
31283,-41.3690565414
31284,-41.369798105
31285,-41.3705389508
31286,-41.3712790796
31287,-41.3720184926
31288,-41.3727571906
31289,-41.3734951746
31290,-41.3742324457
31291,-41.3749690048
31292,-41.3757048528
31293,-41.3764399909
31294,-41.3771744198
31295,-41.3779081407
31296,-41.3786411545
31297,-41.3793734622
31298,-41.3801050648
31299,-41.3808359632
31300,-41.3815661584
31301,-41.3822956515
31302,-41.3830244433
31303,-41.3837525348
31304,-41.3844799271
31305,-41.3852066211
31306,-41.3859326178
31307,-41.3866579182
31308,-41.3873825232
31309,-41.3881064338
31310,-41.388829651
31311,-41.3895521757
31312,-41.390274009
31313,-41.3909951519
31314,-41.3917156052
31315,-41.3924353699
31316,-41.3931544472
31317,-41.3938728378
31318,-41.3945905428
31319,-41.3953075632
31320,-41.3960238999
31321,-41.3967395539
31322,-41.3974545261
31323,-41.3981688177
31324,-41.3988824294
31325,-41.3995953623
31326,-41.4003076174
31327,-41.4010191957
31328,-41.401730098
31329,-41.4024403254
31330,-41.4031498788
31331,-41.4038587593
31332,-41.4045669677
31333,-41.4052745051
31334,-41.4059813724
31335,-41.4066875706
31336,-41.4073931006
31337,-41.4080979635
31338,-41.4088021602
31339,-41.4095056916
31340,-41.4102085587
31341,-41.4109107625
31342,-41.411612304
31343,-41.4123131841
31344,-41.4130134038
31345,-41.4137129641
31346,-41.4144118659
31347,-41.4151101101
31348,-41.4158076979
31349,-41.41650463
31350,-41.4172009075
31351,-41.4178965313
31352,-41.4185915025
31353,-41.4192858219
31354,-41.4199794906
31355,-41.4206725094
31356,-41.4213648794
31357,-41.4220566015
31358,-41.4227476767
31359,-41.423438106
31360,-41.4241278902
31361,-41.4248170304
31362,-41.4255055276
31363,-41.4261933826
31364,-41.4268805965
31365,-41.4275671701
31366,-41.4282531046
31367,-41.4289384007
31368,-41.4296230596
31369,-41.430307082
31370,-41.4309904691
31371,-41.4316732218
31372,-41.4323553409
31373,-41.4330368275
31374,-41.4337176826
31375,-41.434397907
31376,-41.4350775018
31377,-41.4357564679
31378,-41.4364348062
31379,-41.4371125177
31380,-41.4377896035
31381,-41.4384660643
31382,-41.4391419012
31383,-41.4398171151
31384,-41.440491707
31385,-41.4411656779
31386,-41.4418390286
31387,-41.4425117602
31388,-41.4431838736
31389,-41.4438553698
31390,-41.4445262496
31391,-41.4451965141
31392,-41.4458661643
31393,-41.4465352009
31394,-41.4472036251
31395,-41.4478714378
31396,-41.4485386398
31397,-41.4492052322
31398,-41.449871216
31399,-41.450536592
31400,-41.4512013612
31401,-41.4518655246
31402,-41.4525290831
31403,-41.4531920376
31404,-41.4538543892
31405,-41.4545161387
31406,-41.4551772871
31407,-41.4558378354
31408,-41.4564977845
31409,-41.4571571353
31410,-41.4578158889
31411,-41.458474046
31412,-41.4591316078
31413,-41.4597885751
31414,-41.4604449489
31415,-41.46110073
31416,-41.4617559196
31417,-41.4624105185
31418,-41.4630645276
31419,-41.463717948
31420,-41.4643707805
31421,-41.4650230261
31422,-41.4656746857
31423,-41.4663257603
31424,-41.4669762508
31425,-41.4676261582
31426,-41.4682754834
31427,-41.4689242274
31428,-41.469572391
31429,-41.4702199753
31430,-41.4708669812
31431,-41.4715134095
31432,-41.4721592614
31433,-41.4728045376
31434,-41.4734492392
31435,-41.474093367
31436,-41.4747369221
31437,-41.4753799053
31438,-41.4760223176
31439,-41.4766641599
31440,-41.4773054333
31441,-41.4779461385
31442,-41.4785862766
31443,-41.4792258485
31444,-41.4798648551
31445,-41.4805032973
31446,-41.4811411762
31447,-41.4817784926
31448,-41.4824152475
31449,-41.4830514418
31450,-41.4836870764
31451,-41.4843221523
31452,-41.4849566705
31453,-41.4855906318
31454,-41.4862240372
31455,-41.4868568876
31456,-41.4874891839
31457,-41.4881209272
31458,-41.4887521183
31459,-41.4893827581
31460,-41.4900128476
31461,-41.4906423878
31462,-41.4912713795
31463,-41.4918998237
31464,-41.4925277214
31465,-41.4931550734
31466,-41.4937818807
31467,-41.4944081442
31468,-41.4950338648
31469,-41.4956590436
31470,-41.4962836813
31471,-41.496907779
31472,-41.4975313376
31473,-41.498154358
31474,-41.4987768411
31475,-41.4993987879
31476,-41.5000201993
31477,-41.5006410762
31478,-41.5012614196
31479,-41.5018812304
31480,-41.5025005094
31481,-41.5031192577
31482,-41.5037374762
31483,-41.5043551658
31484,-41.5049723274
31485,-41.5055889619
31486,-41.5062050703
31487,-41.5068206535
31488,-41.5074357125
31489,-41.5080502481
31490,-41.5086642613
31491,-41.509277753
31492,-41.5098907242
31493,-41.5105031757
31494,-41.5111151085
31495,-41.5117265235
31496,-41.5123374216
31497,-41.5129478039
31498,-41.5135576711
31499,-41.5141670242
31500,-41.5147758641
31501,-41.5153841918
31502,-41.5159920082
31503,-41.5165993142
31504,-41.5172061107
31505,-41.5178123987
31506,-41.518418179
31507,-41.5190234526
31508,-41.5196282205
31509,-41.5202324835
31510,-41.5208362425
31511,-41.5214394986
31512,-41.5220422525
31513,-41.5226445053
31514,-41.5232462578
31515,-41.523847511
31516,-41.5244482658
31517,-41.5250485231
31518,-41.5256482838
31519,-41.5262475489
31520,-41.5268463192
31521,-41.5274445957
31522,-41.5280423794
31523,-41.528639671
31524,-41.5292364716
31525,-41.5298327821
31526,-41.5304286033
31527,-41.5310239363
31528,-41.5316187819
31529,-41.532213141
31530,-41.5328070145
31531,-41.5334004035
31532,-41.5339933087
